clause,label
"임차인은 거주하는 동안 주택 내부 벽면에 곰팡이가 피어오르거나 보일러 배관에서 미세한 누수가 발생하는 등 임대인의 수선 범위에 해당하는 불량을 인지하는 즉시 임대인에게 알려, 더 큰 하자로 번지는 것을 방지할 의무가 있다.",0
"임대인은 계약을 체결할 당시 주택에 구비되어 있던 시스템 에어컨, 빌트인 세탁기 등 기본 옵션 가전제품들이 거주 기간 동안 고장 없이 작동될 수 있도록 보장하며, 기기 자체의 결함으로 인한 고장 시 수리 비용을 전액 부담한다.",0
"임대차 계약 기간 중에 임차 주택의 소유주가 매매 거래를 통해 제3자로 바뀌더라도, 새로운 매수인은 기존 임대차 계약의 임대인 지위를 완전하게 물려받게 되므로 임차인의 기존 거주 권리와 보증금 반환 청구권은 훼손되지 않는다.",0
"임차인은 임대인의 명시적인 서면 허락을 득하지 아니하고 본 임대차 계약서상의 권리를 타인에게 무단 양도하거나, 주택의 공간 일부를 제3자에게 빌려주고 차임을 받는 전대차 행위를 할 수 없으며 위반 시 즉시 계약 해지 사유가 된다.",0
"천재지변이나 예상치 못한 대규모 지진, 홍수 등으로 인해 주택이 완전히 파손되거나 거주할 수 없을 정도로 멸실된 경우, 임차인의 과실이 아니므로 본 계약은 자동 종료되는 것으로 보며 임대인은 보증금 잔액을 지체 없이 돌려준다.",0
"임차인은 퇴거하는 이사 당일에 본인이 거주하면서 소비한 전기, 수도, 도시가스 등의 공공요금 계량기를 확인하여 해당 기관에 전액 정산 조치하고, 관리사무소나 임대인에게 최종 납부 영수증을 전달하여 미납이 없음을 확인시킨다.",0
"임대차 계약을 맺고 입주한 이후 주택 자체의 배관 부식으로 인해 아랫집 거실 천장에 물이 새는 피해가 발생한 경우, 이는 소유자의 건물의 보존 하자에 해당하므로 임대인이 책임지고 피해 복구 공사와 합의 절차를 진행한다.",0
"임차인은 임대차 계약 기간이 만료되기 최소 2개월 전까지는 계약을 더 연장할 것인지 아니면 이사를 나갈 것인지에 대한 명확한 의사를 임대인에게 밝혀야 하며, 양측 모두 아무런 통보가 없을 때는 묵시적으로 계약이 갱신된다.",0
"임대인은 임차인이 거주하는 동안 기본적인 인간다운 주거 생활이 가능하도록 주택을 안전하게 관리해야 하며, 화장실 배수구의 역류 현상이나 싱크대 하부장의 파손 등 실생활에 직접적인 불편을 주는 하자는 직접 수리해 준다.",0
"매달 청구되는 월 차임은 약정된 날짜에 선불로 납부하는 것을 원칙으로 하되, 임대차 계약의 중간 해지나 중도 입주 등으로 인해 거주 일수가 한 달 미만이 되는 특별한 달에는 실제 거주한 날짜만큼 일할 계산하여 정산 조치한다.",0
"임차인이 임대인의 사전 동의를 명확히 얻어서 주택의 보존 가치를 높이거나 생활의 편리함을 증가시키기 위해 유익비를 지출한 경우, 계약 만료 시 그 가치의 증가가 현존하는 비용에 대하여 임대인에게 비용 상환을 청구할 수 있다.",0
"임차인은 예기치 못한 화재나 재난 사고로 인해 발생할 수 있는 자신의 가구 및 가전제품의 피해를 보상받기 위하여 개별 화재보험에 가입할 수 있으며, 임대인은 이에 필요한 건물의 구조적 정보 제공 요청에 성실히 협조한다.",0
"임차인은 이사 당일 주택의 출입문 디지털 도어록 비밀번호를 초기 상태로 리셋하거나 지급받았던 모든 마스터키를 임대인에게 반환하며, 임대인은 주택 내부 시설의 이상 유무를 점검한 후 지체 없이 보증금 원금을 반환한다.",0
임차인은 주택의 장기적인 사용에 따라 발생하는 미세한 벽지 바램이나 문틀의 미미한 이격 등 일상생활에 중대한 지장을 주지 않는 경미한 노후화에 대해서는 임대인에게 무리한 전면 보수를 요구하지 않고 원만하게 상호 이해한다.,0
"임대차 계약 기간 도중 임대인의 개인적인 사유로 인하여 월세를 송금받는 은행 계좌가 변경되거나 연락처가 바뀌는 경우, 임대인은 임차인에게 이를 즉시 알려 월세 송금 오류 등으로 인한 불필요한 오해나 불이익이 없도록 조치한다.",0
"임차인은 임대인의 사전 허락을 구한 후 베란다에 조립식 선반을 설치하거나 못을 박지 않는 임시 걸이를 부착할 수 있으며, 계약이 끝나 퇴거할 때는 주택의 벽면을 손상시키지 않고 깨끗하게 철거하여 원상복구 상태를 유지한다.",0
임차인은 매월 정해진 기일에 월세를 누적 없이 납부한다.,0
임대인은 입주 전까지 거실의 파손된 전등 스위치를 교체한다.,0
계약 만료 시 임차인은 공공요금 정산 내역을 임대인에게 보낸다.,0
임차인은 하수구가 막히지 않도록 정기적으로 청소한다.,0
임차인은 주택 벽면에 타공을 할 때 미리 임대인과 대화를 나눈다.,0
재계약 시 금액 조정은 법에서 정한 테두리를 벗어나지 않는다.,0
겨울철 임차인은 세탁기 배수관이 얼지 않게 보온에 신경 쓴다.,0
거주 중 발생하는 가벼운 전등 교체 비용은 세입자가 부담한다.,0
임대인은 계약 시 주택의 깨끗한 등기부등본을 발급해 확인시킨다.,0
임차인이 연장을 원할 때는 만료 2개월 전에 의사를 전달한다.,0
한파가 올 때 세입자는 외출 시 보일러를 켜두어 동파를 막는다.,0
임차인은 주택의 내부 인테리어를 임의로 뜯어고치지 않는다.,0
임대인은 주택 소유자로서 납부할 세금을 밀리지 않고 처리한다.,0
임차인은 집 안의 기본 가전제품을 파손 없이 깨끗이 이용한다.,0
계약 해지 등의 의사 표시는 문자 메시지로 명밀히 기록한다.,0
세입자는 퇴거 시 자신이 설치했던 인터넷 모뎀을 수거해 간다.,0
임대인은 옥상 방수나 외벽 균열 같은 공용 하자를 보수한다.,0
임차인은 늦은 시간에 이웃에게 소음 피해를 주지 않는다.,0
임대인은 소독 일정을 세입자에게 미리 공지하고 진행한다.,0
월세 송금 시 발생하는 이체 수수료는 임차인이 부담한다.,0
계약 종료 당일 세입자는 집을 비우고 보증금을 돌려받는다.,0
임대인은 입주 전까지 집안에 새로운 융자가 없도록 유지한다.,0
세입자는 이사 직후 도어록 비밀번호를 본인 전용으로 바꾼다.,0
조항 해석에 갈등이 있을 때는 관련 법과 판례를 우선시한다.,0
임차인은 여름철 실내에 곰팡이가 나지 않게 환기를 자주 한다.,0
임대인은 임차인의 요청 시 장기수선충당금 영수증을 확인해 준다.,0
세입자는 퇴거 시 에어컨 구멍을 마감재로 깔끔하게 처리한다.,0
임대인과 임차인은 특약 변경 시 서명된 합의서를 작성한다.,0
임차인은 임대차 계약서상의 매월 약정된 차임 지급 기일을 준수하여 지체 없이 송금하되 만약 금요일이나 공휴일이 겹치는 경우에는 전 영업일까지 미리 입금하여 임대인의 자금 운용에 차질이 없도록 적극 협조하기로 확약한다.,0
임대인은 임차인이 거주하는 동안 주택의 기본적인 기능이 안전하게 유지될 수 있도록 할 책임이 있으며 겨울철 갑작스러운 한파로 인해 노후화된 보일러 부품이 고장 나 난방이 작동하지 않을 경우 수리 비용을 전액 지불한다.,0
임차인은 임대차 계약이 해지되어 주택을 임대인에게 명도할 때 퇴거 당일 발생하는 대형 쓰레기나 이삿짐 폐기물을 남김없이 수거하여 합법적인 방법으로 배출하고 주택 내부를 청결하게 청소한 후 완전한 명도 절차를 마친다.,0
임차인이 주택임대차보호법에 명시된 계약갱신요구권을 행사하여 거주 기간을 연장하고자 할 때 임대인은 법령이 정한 정당한 거절 사유를 증명하지 못하는 한 이를 수용하며 임대료 인상 폭은 기존 금액의 5% 이내로 제한한다.,0
임차인의 명백한 관리 부주의나 사용상 과실로 인하여 화장실 세면대 유리에 균열이 가거나 싱크대 하부 도어가 파손되는 등 세입자 책임의 파손이 발생한 경우 임차인은 퇴거하기 전까지 본인의 비용으로 원상복구 처리를 완료한다.,0
임대인은 임차인이 주택의 전입신고와 확정일자를 마쳐 안전하게 대항력과 우선변제권을 취득할 수 있도록 보장하며 계약 당일부터 임차인의 전입 효력이 발생하는 다음 날 자정까지 새로운 저당권이나 채무를 발생시키지 않는다.,0
"본 임대차 계약이 기간 만료 전에 임차인의 갑작스러운 이직, 학업 변경 등 개인적인 사유로 인해 중도 해지되는 상황이 발생할 경우 새로운 대체 임차인을 구하기 위해 지출되는 공인중개사 중개보수는 중도 퇴거자가 전액 부담한다.",0
임차인은 임대인의 명시적인 사전 동의 없이 주택 내부에서 개나 고양이 등 반려동물을 사육하지 않기로 하며 만약 사육 시에는 이웃 소음 민원이 없도록 조치하고 퇴거 시 동물로 인한 도배지 훼손을 본인 비용으로 전액 보수한다.,0
임대차 계약 종료에 따른 임차인의 주택 인도 의무와 임대인의 보증금 반환 의무는 서로 동시이행의 관계에 있으므로 이사 당일 임차인이 가구 등 모든 짐을 밖으로 반출하고 시설물 점검을 마친 직후 임대인은 보증금을 송금한다.,0
임차인은 아파트 등 공동주택의 생활 주거 환경을 존중하여 늦은 야간 시간대에 세탁기를 가동하거나 가구를 끄는 등 인접한 이웃 세대에 심각한 층간소음 피해를 유발하는 행위를 스스로 자제하며 공동의 매너를 지키도록 약속한다.,0
임차인이 보증금 잔금을 마련하기 위해 제1금융권의 전세자금대출을 신청하는 경우 임대인은 대출 심사 기관에서 진행하는 계약 사실 확인 절차나 유선 확인 전화에 성실히 답변하여 임차인의 대출 승인이 순조롭게 이뤄지도록 돕는다.,0
임차인이 거주 기간 동안 아파트 관리비와 합산하여 납부한 내역 중 건물의 주요 시설 교체를 위해 적립되는 장기수선충당금은 본래 소유자의 부담 분이므로 계약이 만료되어 퇴거하는 이사 당일에 임대인이 누적액을 정산해 반환한다.,0
임대차 기간 중 거실에 부착된 LED 전등의 수명이 다하여 교체하거나 욕실의 소모성 부품인 샤워기 헤드 및 호스를 교체하는 등 일상적인 주거 생활 중에 발생하는 경미하고 소규모의 소모품 구입 비용은 임차인이 직접 부담한다.,0
본 특약에 구체적으로 명시되지 않은 주택 관리상의 이견이나 법적 분쟁 사항에 대해서는 주택임대차보호법 및 민법 임대차 규정의 입법 취지를 최우선으로 따르며 상호 대화와 타협을 통해 판례의 기준에 맞춰 합리적으로 해결한다.,0
임차인은 거주하는 동안 벽면에 심한 곰팡이가 발생하거나 보일러 배관에서 미세한 누수가 관찰되는 등 임대인의 수선의무 범위에 속하는 하자를 인지한 즉시 임대인에게 통보하여 하자가 더 크게 확대되는 상황을 미연에 방지한다.,0
"임대인은 임대차 계약 체결 당시 주택에 기본 옵션으로 구비되어 있던 시스템 에어컨, 빌트인 냉장고 등 가전제품들이 거주 기간 내내 정상 작동할 수 있도록 지원하며 기계 자체의 노후 결함 고장 시 수리 비용을 부담한다.",0
임대차 계약 기간 중에 매매 등의 사유로 임차 주택의 소유권이 제3자에게 매도되더라도 새로운 소유자는 본 임대차 계약서상의 임대인 지위와 의무를 그대로 자동 승계하므로 임차인의 기존 거주 권리와 보증금 채권은 보호된다.,0
"천재지변이나 대규모 지진, 낙뢰 등 불가항력적인 천재사고로 인해 주택의 주요 구조가 파손되거나 정상적인 주거 생활이 불가능할 정도로 멸실된 경우 쌍방의 책임 없이 본 계약은 종료되며 임대인은 보증금 잔액을 즉시 반환한다.",0
"임차인은 이사 나가는 당일에 본인이 거주하는 동안 사용했던 전기요금, 수도요금, 도시가스요금 등 공공요금의 최종 사용량을 정산하여 납입하고 관리사무소장이나 임대인에게 정산 확인서를 제출하여 미납금이 없음을 확인시킨다.",0
임대차 계약 이후 주택 내부의 노후된 배관 손상으로 인해 하층 세대 천장에 물이 새는 배관 누수 피해가 발생한 경우 건물의 소유주인 임대인이 주도적으로 하층 주민과의 피해보상 합의 및 누수 방수 공사 비용을 전액 전담한다.,0
임대인은 임차인이 거주하는 임대차 기간 동안 기본적인 인간다운 생활 환경이 보장되도록 주택을 관리하여야 하며 주방 싱크대의 배수구 역류나 화장실 환풍기 고장 등 실생활에 불편을 주는 핵심 시설물 하자는 직접 보수해 준다.,0
매달 지급하는 월 차임은 약정된 날짜에 선불로 입금하는 것을 원칙으로 하되 계약의 중간 해지나 중도 입주 등으로 인하여 한 달 미만의 거주 일수가 발생하는 달에는 실제 거주한 일수를 계산하여 일할 정산하는 방식으로 처리한다.,0
임차인이 임대인의 사전 동의를 명확하게 득한 상태에서 주택의 보존 가치를 높이거나 생활의 이로움을 증진하기 위해 유익비를 지출한 경우 계약 만료 퇴거 시 그 가치 증가분이 현존하는 범위 내에서 임대인에게 비용 상환을 청구한다.,0
임차인은 뜻하지 않은 화재나 재난 사고로 인하여 주택 내부에 보관 중인 개인 가구 및 전자기기 등의 손실을 방지하기 위해 개별 화재보험에 가입할 수 있으며 임대인은 보험사 심사에 필요한 건물 정보 제공 요청에 적극 응한다.,0
임차인은 이사 당일 주택의 출입문 디지털 도어록 비밀번호를 초기화하거나 기존의 마스터키를 임대인에게 반환하여야 하며 임대인은 주택 내부 시설물의 중대한 파손 여부를 확인한 후 지체 없이 보증금 원금을 계좌 이체한다.,0
임대차 기간 도중 임대인의 신상 변동으로 인하여 월세를 입금받는 은행 계좌가 변경되거나 연락처가 바뀌는 경우 임대인은 임차인에게 이를 즉시 고지하여 월세 입금 착오나 연락 두절로 인한 오해와 법적 불이익이 생기지 않도록 한다.,0
세입자는 매달 정해진 날짜에 차임을 임대인 계좌로 납부한다.,0
임차인은 베란다 하수구에 먼지가 쌓이지 않게 정기적으로 관리한다.,0
임차인은 안방 벽면에 가구를 고정할 때 사전에 임대인과 소통한다.,0
임대인은 임차인의 합법적인 전입신고 행위를 제한하지 않는다.,0
재재약 시 임대료 인상은 주택임대차보호법의 한도 내에서 진행한다.,0
겨울철 임차인은 세탁기 급수 호스가 얼지 않도록 수건으로 보온한다.,0
생활 중 발생하는 형광등 교체 등 경미한 소모품 비용은 임차인이 낸다.,0
임대인은 계약 시 주택의 등기부등본 원본을 발급하여 세입자에게 보여준다.,0
임차인이 연장을 원할 때는 만료 2개월 전까지 임대인에게 통보한다.,0
한파 주의보 발령 시 세입자는 보일러를 켜두어 동파 사고를 예방한다.,0
임차인은 주택의 구조나 벽면을 임대인의 승인 없이 무단 변경하지 않는다.,0
임대인은 주택 소유자에게 부과되는 재산세를 책임지고 전액 납부한다.,0
임차인은 집 안의 기본 옵션 가전들을 고의 파손 없이 소중히 다룬다.,0
계약 해지 통보 등 모든 의사 전달은 문자 메시지로 명확히 남긴다.,0
임대인은 옥상 방수나 외벽의 누수 같은 공용부 하자를 책임지고 고친다.,0
임차인은 심야 시간에 집 안에서 소란을 피워 이웃에 피해를 주지 않는다.,0
임대인은 건물 방역 일정을 임차인에게 미리 문자로 안내하고 진행한다.,0
계약이 만료되면 세입자는 당일 명도를 마치고 보증금을 돌려받는다.,0
임대인은 입주 당일까지 주택에 새로운 권리 설정이 없도록 보장한다.,0
세입자는 이사 당일 도어록 마스터 비밀번호를 본인용으로 새로 바꾼다.,0
특약 해석에 이견이 생길 경우 법과 대법원 판례의 취지를 우선한다.,0
임차인은 장마철 실내 습도 관리를 위해 주기적으로 창문을 열어 환기한다.,0
임대인은 세입자가 요청할 시 장기수선충당금 확인서를 정산해 준다.,0
임차인은 퇴거 시 에어컨 배관 구멍을 마감재를 사용해 깔끔히 메운다.,0
임대인과 임차인은 특약 내용 변경 시 상호 서명한 부속서를 교부한다.,0
임차인은 임대차 계약서에 지정된 매월의 차임 지급 기일을 준수하여 임대인의 개인 지정 계좌로 송금하되 만약 금요일 저녁이나 은행 점검 시간 등이 겹치는 경우에는 가능한 영업시간 내에 입금을 완료하여 신뢰를 유지하기로 약정한다.,0
임대인은 임차인이 거주하는 동안 주택의 핵심 시설이 정상적으로 작동할 수 있도록 보장해야 하며 겨울철 갑작스러운 한파로 인해 노후된 보일러 부품이 마모되어 난방 및 온수가 작동하지 않는 경우 수리 비용을 전액 부담하여 처리한다.,0
임차인은 임대차 계약이 완전히 해지되거나 만료되어 주택을 임대인에게 완전히 인도할 때 퇴거 당일 발생하는 각종 생활 쓰레기와 재활용 폐기물을 남김없이 수거하여 합법적으로 처리하고 내부를 깨끗이 청소한 후 인수인계한다.,0
임차인의 명백한 사용상 과실이나 일상적인 관리 소홀로 인해 화장실의 거울이 깨지거나 싱크대의 수전 손잡이가 부러지는 등 세입자 귀책의 파손이 발생한 경우 임차인은 퇴거하기 전까지 자신의 비용으로 동일 수준 제품으로 원상복구한다.,0
임차인은 아파트나 빌라 등 공동주택의 밀집된 주거 환경을 감안하여 늦은 야간 시간대에 세탁기를 돌리거나 무거운 물건을 바닥에 끄는 등 인접한 이웃 세대에 심각한 층간소음 피해를 유발하는 행위를 스스로 자제하여 주거 매너를 지킨다.,0
임차인이 보증금 잔금을 조달하기 위해 금융기관에서 주택 전세자금대출을 신청하는 경우 임대인은 대출 보증 기관에서 진행하는 임대차 계약 사실 확인 절차나 현장 실사 조사원의 방문에 성실히 응하여 임차인의 대출 처리를 지원한다.,0
임차인이 거주하는 동안 아파트 관리비와 합산되어 청구 및 납부된 내역 중 건물의 주요 가치 보존과 대수선을 위해 적립되는 장기수선충당금은 원래 소유주 부담이므로 계약이 끝나 퇴거하는 이사 당일에 임대인이 누적액을 정산해 환급한다.,0
본 특약 조항에 명시되지 않은 주택 관리상의 갈등이나 법률적 해석 이견에 대해서는 주택임대차보호법 및 민법 임대차 규정의 상위 입법 취지를 따르며 상호 대화와 타협을 우선으로 하되 해결되지 않을 시 판례의 기준에 의거하여 처리한다.,0
임차인은 거주하는 동안 벽면 내부의 결로 현상으로 인해 곰팡이가 크게 피거나 보일러 배관에서 미세한 누수가 발견되는 등 임대인의 보수 의무에 속하는 하자를 인지한 즉시 통보하여 하자가 크게 확대되는 것을 사전 예방하여야 한다.,0
"임대인은 임대차 계약 체결 당시 주택에 옵션으로 제공되었던 벽걸이 에어컨, 빌트인 세탁기 등 가전제품들이 거주 기간 내내 정상적인 기능을 발휘할 수 있도록 보장하며 기계 자체의 노후화로 인한 결함 고장 시 수리 비용을 지불한다.",0
임차인은 임대인의 명시적인 사전 서면 승인을 득하지 아니하고 본 임대차 계약상의 임차권을 타인에게 무단으로 양도하거나 주택의 일부를 타인에게 재임대하여 경제적 이익을 취하는 전대차 행위를 할 수 없으며 위반 시 즉시 해지된다.,0
"임차인은 퇴거하는 이사 당일에 본인이 거주하면서 사용했던 전기, 수도, 도시가스 등 모든 공공요금의 최종 사용량을 계량기 기준으로 정산하여 납부 완료하고 관리사무소나 임대인에게 영수증을 제출하여 미납이 없음을 확인시킨다.",0
임대인은 임차인이 거주하는 임대차 기간 동안 기본적인 주거 편의가 제공되도록 주택을 안전하게 관리해야 하며 싱크대 하부 배수관의 노후 악취 발생이나 화장실 환풍기 고장 등 실생활에 불편을 주는 하자는 직접 비용을 들여 수리한다.,0
임차인은 임대인의 사전 허락을 얻은 범위 내에서 베란다 공간에 조립식 가구를 배치하거나 못을 박지 않는 벽면 걸이를 부착할 수 있으며 계약이 끝나 퇴거할 때는 주택 벽면을 훼손하지 않고 철거하여 깨끗한 상태로 반환한다.,0
"임차인은 주택 매매나 새로운 임차인 유치를 위해 임대인이 요청할 경우, 주말 및 심야 시간을 포함하여 언제든지 집을 보여주어야 한다.",1
"본 주택의 관리비는 매월 정액으로 30만 원을 지급하며, 임대인은 세부 사용 내역을 임차인에게 별도로 고지하지 아니한다.",1
"임차인은 주택 내에서 어떠한 종류의 반려동물도 키울 수 없으며, 적발 시 즉시 퇴거하고 손해배상금으로 500만 원을 지급한다.",1
"주택 내 보일러, 에어컨 등 가전제품의 고장 발생 시 수리 비용은 금액과 상관없이 전액 임차인이 부담한다.",1
"임차인은 임대차 계약 기간 중 어떠한 사유로도 계약을 중도 해지할 수 없으며, 중도 퇴거 시 남은 기간의 월세를 모두 전액 납부해야 한다.",1
"임차인은 주택 인도일로부터 계약 만료일까지 주택 내 벽면에 일체의 못박기나 스티커 부착을 금지하며, 위반 시 도배 전체 비용을 배상한다.",1
임대인은 건물 관리를 위해 필요한 경우 임차인의 부재중이라도 사전 통보 없이 임차 주택에 출입하여 시설물을 점검할 수 있다.,1
"임차인은 주택 내에서 지인이나 가족을 초청하여 숙박하게 할 수 없으며, 3일 이상 타인이 체류할 경우 추가 월세를 지불해야 한다.",1
"주택의 매매로 인하여 임대인이 변경될 경우, 임차인은 새로운 임대인의 요청에 따라 즉시 조건 없이 계약을 해지하고 퇴거하기로 한다.",1
"임차인은 계약 만료 시 어떠한 사유로도 권리금이나 시설비, 유익비 등의 비용 상환을 임대인에게 청구할 수 없다.",1
"임차인이 월 차임을 정해진 날짜보다 단 하루라도 연체할 경우, 연체된 차임에 대해 연 30%의 연체이자를 일할 계산하여 추가 지급한다.",1
주택 내부의 누수나 결로로 인한 도배 손상 및 곰팡이 발생은 임차인의 환기 소홀로 간주하여 임차인의 비용으로 전액 보수한다.,1
"임차인은 임대인의 명수적인 동의가 있더라도 주택 내에 에어컨을 추가로 타공하여 설치할 수 없으며, 이동식 에어컨만 사용해야 한다.",1
임대인은 주택 주변의 치안 유지 및 관리를 위해 임차인의 동의 없이 현관문 앞 복도에 CCTV를 설치하여 상시 녹화할 수 있다.,1
임차인은 계약 체결 후 1년이 지난 시점에 임대인이 주변 시세 상승을 이유로 보증금 10% 증액을 요구할 경우 이에 무조건 동의한다.,1
임대차 계약 종료 시 임차인은 전문 청소 업체의 입주 청소 비용 30만 원을 임대인에게 무조건 현금으로 지급하기로 약정한다.,1
임차인은 임대차 기간 중 주택에 하자가 발생하더라도 임대인에게 수선을 요구하지 않고 본인의 비용으로 직접 해결하여 거주한다.,1
"임차인은 본 주택을 주거 목적으로만 사용해야 하며, 집에서 재택근무를 하거나 컴퓨터를 이용한 부업 행위를 일체 금지한다.",1
임차인의 연락처나 직장 등 신상 정보에 변경이 생길 경우 3일 이내에 임대인에게 증빙 서류를 첨부하여 서면으로 통보해야 한다.,1
"임대인은 본 주택의 담보대출 이자율이 상승할 경우, 그 상승분만큼 임차인의 월 차임을 즉시 인상할 수 있으며 임차인은 이의를 제기치 않는다.",1
"임차인은 주택의 매매 계약이 체결되거나 새로운 세입자를 구하기 위해 부동산 중개업소에서 방문을 요청할 경우, 주말이나 늦은 심야 시간 등 임대인이 지정하는 어떠한 시간대라도 조건 없이 문을 열어주고 집을 보여주어야 할 의무를 진다.",1
"본 임대차 목적물의 특성상 매월 청구되는 관리비는 세부 사용 내역이나 영수증을 임차인에게 별도로 공개하지 않고 무조건 매월 정액 30만 원으로 고정하여 지급하며, 임차인은 이에 대한 증빙이나 요금 인하 요구를 일체 하지 않기로 약정한다.",1
"임차인은 어떠한 형태의 반려동물(소형견, 고양이, 금어, 조류 등 포함)도 임차 주택 내부 및 발코니에서 사육하거나 임시로 보호할 수 없으며, 만약 이를 위반하여 적발될 경우에는 그 즉시 계약 해지 사유가 됨과 동시에 퇴거 조치에 응해야 한다.",1
"임차인이 거주하는 동안 주택 내부에 존재하는 보일러, 에어컨, 싱크대, 세탁기 등 기본 옵션으로 제공된 모든 시설물 및 가전제품에 고장이나 노후화 현상이 발생하더라도, 수리 및 교체에 소요되는 모든 비용은 금액의 다과를 불문하고 임차인이 부담한다.",1
"임차인은 본 임대차 계약의 체결 이후 어떠한 사적인 사유(이직, 질병, 결혼 등)로도 계약의 중도 해지를 임대인에게 요청할 수 없으며, 만약 임차인의 사정으로 계약 기간 중에 중도 퇴거하게 될 경우에는 남은 임대차 기간의 월세를 전액 선납해야 한다.",1
"임차인은 입주 당일부터 퇴거하는 날까지 주택 내부의 벽면, 천장, 문틀 등에 단 한 개의 못박기 행위나 스티커, 시트지 부착을 일체 할 수 없으며, 만약 미세한 타공 흔적이라도 발견될 시에는 주택 전체 공간의 벽지를 새로 시공하는 비용을 전액 배상한다.",1
"임대인은 주택의 보존 상태를 상시 확인하고 화재 예방 등 안전 관리를 책임지기 위하여, 임차인의 부재중이거나 사전 동의를 구하지 못한 상황이라 하더라도 임대인이 보유한 마스터키를 이용하여 언제든지 주택 내부에 출입하여 점검할 수 있다.",1
"임차인은 본 주택을 계약자 본인 및 계약서 상에 명시된 직계 가족 외에는 타인을 절대로 거주시키거나 숙박하게 할 수 없으며, 친척이나 친구 등 지인이 주택에 방문하여 3일 이상 연속으로 체류하는 경우에는 별도의 추가 월세를 임대인에게 지불한다.",1
"본 주택의 매매로 인하여 소유자가 변경되거나 새로운 임대인이 주택을 인수하게 될 경우, 임차인은 새로운 소유자의 주거 계획이나 요청에 따라 임대차 기간이 남아있더라도 즉시 아무런 조건 없이 본 임대차 계약을 해지하고 주택을 명도하기로 한다.",1
"임차인은 본 임대차 계약이 종료되어 퇴거할 때, 주택의 가치를 증진시키기 위해 지출한 유익비, 필요비는 물론이고 본인이 거주 편의를 위해 설치한 각종 시설물에 대한 권리금이나 비용 상환 청구권을 임대인에게 일체 요구하지 않기로 사전 동의한다.",1
"임차인이 매월 지급해야 하는 월 차임을 정해진 입금 기일보다 단 하루라도 연체하는 경우, 임대인은 연체된 차임 원금에 대하여 연 30%의 과도한 고율 연체이자를 일할 계산하여 청구할 수 있으며 임차인은 다음 달 월세 납부 시 이를 포함하여 입금한다.",1
"주택 내부의 외벽 면에 발생하는 결로 현상이나 장마철 습기로 인한 도배지의 오염, 곰팡이 발생 등 모든 위생상의 하자는 임차인의 평소 환기 소홀 및 관리 미숙으로 전적으로 간주하며, 이에 대한 도배 보수 및 방수 처리 비용은 임차인이 부담한다.",1
"임차인은 임대인의 명시적인 서면 허락이 있는 경우라 할지라도 주택 외부 벽면이나 에어컨 실외기 설치 공간에 타공 공사를 할 수 없으며, 에어컨은 타공이 전혀 필요 없는 이동식 제품이나 창문형 제품만을 임차인의 책임과 비용으로 설치하여 사용한다.",1
"임대인은 본 주택이 위치한 건물의 공용 복도 및 현관문 바로 앞 천장 공간에 방범 및 치안 유지를 목적으로 임차인의 사전 동의 절차 없이 CCTV 카메라를 설치하여 상시 녹화할 수 있으며, 임차인은 사생활 침해 등을 이유로 철거를 요구할 수 없다.",1
"임차인은 계약 체결 후 1년이 경과한 시점에 임대인이 주변 부동산 시세의 급격한 상승이나 물가 오름세를 이유로 보증금 또는 차임의 10% 증액을 요구하는 경우, 주택임대차보호법상 한도 규정과 관계없이 임대인의 증액 요구 조건에 조건 없이 동의한다.",1
"임대차 계약 만료로 인하여 임차인이 이사를 나갈 때, 주택의 다음 세입자를 위한 청결 상태를 유지하기 위하여 청소 전문 업체의 입주 청소 비용인 일체 정액 30만 원을 임대인에게 현금으로 무조건 지불하거나 보증금 반환 금액에서 공제하기로 확약한다.",1
"임차인은 본 임대차 계약 기간 동안 주택 내에 자연 노후화로 인한 하자가 발생하거나 싱크대 배관이 헐거워지는 등 크고 작은 문제가 생기더라도, 임대인에게 일체의 보수나 수선의무 이행을 요구하지 않고 세입자 본인의 비용으로 직접 고쳐서 사용한다.",1
"임차인은 본 임대차 목적물을 주택 고유의 순수한 주거 목적으로만 조용히 사용하여야 하므로, 집 안에서 컴퓨터를 이용한 프리랜서 재택근무 행위를 하거나 인터넷 쇼핑몰 운영을 위한 소규모 택배 포장 등의 부업 활동을 진행하는 것을 일체 금지한다.",1
"임차인은 본인의 연락처, 직장의 명칭, 근무지 주소, 또는 비상 연락처 등 계약 당시에 제공했던 신상 정보에 경미한 변경 사항이라도 발생하는 경우에는, 변경이 일어난 날로부터 3일 이내에 임대인에게 관련 증빙 서류를 첨부하여 서면 통보한다.",1
"임대인은 본 주택을 구입하면서 발생한 은행 담보대출의 변동 금리가 인상되거나 건물에 부과되는 각종 세금의 세율이 올라갈 경우, 해당 추가 지출 비용만큼 임차인의 월 차임을 즉시 인상하여 청구할 수 있으며 임차인은 이에 조건 없이 수용한다.",1
세입자는 집이 팔릴 때까지 부동산의 방문 요청에 항시 응해야 한다.,1
매월 정액 관리비 25만 원은 영수증 세부 내역 없이 임대인에게 낸다.,1
개나 고양이 등 어떤 동물의 사육도 금지하며 적발 시 즉시 방을 뺀다.,1
집 안의 모든 시설물 고장은 원인 불문하고 무조건 임차인이 수리한다.,1
중도 퇴거 시 세입자는 임대인에게 남은 개월 수의 월세를 위약금으로 준다.,1
